ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDMART22N000000109,문화시설,미술관,남송미술관,경기,가평군,4182035026,북면 백둔리,4182035000,북면,4.18203E+11,경기 가평군 북면 백둔로 322,12406,다사975894,127.4722748,37.9045119,사립,등록,031-581-0772,2005.10.08,Y,2006.02.20,경기-사립13-2006-04호,www.namsongart.com.,N,,Y,2216,1498,1061,63,68,24.7,,,연13회,13,312,1095,3.509615385,"4,000","1,000","2,000","2,000","4,000",20,50,가평군민,"장애인,경로(65세이상), 국가유공자","4,000","1,000","2,000","3,000","4,000",50,50,"가평군민 ,국가유공자 .장애인","가평군민, 국가유공자 ,,장애인, ,65세이상 무료",,,,,,,,,,4,,,,,1,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000110,문화시설,미술관,닻미술관,경기,광주시,4161025321,초월읍 대쌍령리,4161025300,초월읍,4.16104E+11,경기 광주시 초월읍 진새골길 184,12735,다사797312,127.2711235,37.380336,사립,등록,031-798-2581,2010.10.26,Y,2011.12.02,경기-사립13-2011-10호,www.datzmuseum.org,N,,N,2711,574,245,17,48,24,48,600,연3회,16,216,3600,16.66666667,,,,,,,,,"미취학아동,문화가 있는날 관람객 전체","4,000",,"3,000","3,000","4,000",,,"65세이상 노약자할인, 문화가 있는날 무료","65세이상 노약자할인, 문화가 있는날 무료",,,,,,,,,,3,2,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000111,문화시설,미술관,마가미술관,경기,용인시 처인구,4146125326,모현읍 동림리,4146125300,모현읍,4.14614E+11,경기 용인시 처인구 모현읍 문형동림로101번길 37,16888,다사727259,127.1927877,37.3317523,사립,등록,031-334-0365,1998.10.10,Y,2002.03.12,경기-사립13-2002-05호,www.magamuseum.co.kr,N,,N,3337,752,340,101,259,14,78,300,연2회,3,275,1418,5.156363636,"4,000","2,500","2,500","3,000","4,000",,,,장애우,"4,000","2,500","2,500","3,000","4,000",,,,장애우,,,,,,,,,,1,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000112,문화시설,미술관,맥아트미술관,경기,안산시 단원구,4127311200,대부남동,4127361000,대부동,4.12733E+11,경기 안산시 단원구 부흥로 254,15650,다사203138,126.6024191,37.2197546,사립,등록,032-885-6262,"2012.06,29",Y,2012.11.07,경기-사립21-2012-12호,http://www.glassisland.co.kr/,N,,N,40974,901,132,2644,,13,20,,연3회,5,310,46756,150.8258065,"10,000","8,000","8,000","9,000","10,000",20,20,"장애인(3급이상),경로우대(65세이상)",유아(3세미만),,,,,,,,,,,,,,,,,,,1,2,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000113,문화시설,미술관,모란미술관,경기,남양주시,4136025627,화도읍 월산리,4136025600,화도읍,4.13604E+11,경기 남양주시 화도읍 경춘로2110번길 8,12190,다사844612,127.3237775,37.6504135,사립,등록,031-594-8001~2,1990.04.28,Y,1993.02.11,경기-사립13-1993-01호,www.moranmuseum.org,N,,N,28484,817,494,202,262,32.3,,,연2회,,287,4048,14.10452962,"5,000","3,000","3,000","4,000","5,000",20,50,만 70세 이상,"36개월까지 무료입장,,국가유공자, 장애인 1/2/3급 본인,,인솔교사(아이 10명당 1명)","5,000","3,000","3,000","4,000","5,000",20,50,만 70세 이상,"36개월까지 무료입장,,국가유공자, 장애인 1/2/3급 본인,,인솔교사(아이 10명당 1명)",,,,,,,,,,1,,2,2,2,2,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000114,문화시설,미술관,미누현대미술관,경기,성남시 수정구,4113110100,신흥동,4113152000,신흥2동,4.11313E+11,경기 성남시 수정구 공원로 360,13269,다사689385,127.1493753,37.4455811,사립,등록,031-754-9696,2015.08.21,Y,2015.12.14,경기-사립13-2015-09호,www.minooart.com,Y,무료,N,10.01/21589.80,587.4,237,14,,27.53,10,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000115,문화시설,미술관,미메시스아트뮤지엄,경기,파주시,4148011500,문발동,4148054000,교하동,4.14803E+11,경기 파주시 문발로 253,10881,다사285688,126.6890972,37.7166492,사립,등록,031-761-4100,2011.11.01,Y,2013.11.18,경기-사립13-2013-17호,www.mimesisart.co.kr,N,,N,4646,1389,2374,152,,24,25,500,연3회,10,265,6771,25.5509434,"5,000",,"4,000","4,000","5,000",10,10,,,"5,000",,"4,000","4,000","5,000",10,10,,,,,,,,,,,,2,1,2,2,2,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000116,문화시설,미술관,백영수미술관,경기,의정부시,4115010200,호원동,4115054500,호원1동,4.11504E+11,경기 의정부시 안말로58번안길 55-1,11643,다사598683,127.0444385,37.7136942,사립,등록,031-873-4613,2018.04.20,Y,2017.07.04,경기-사립13-2018-01호,https://blog.naver.com/pysmuseum,N,,N,467,372,98,25,30,12,42,250,연5회,3,300,2500,8.333333333,"5,000","2,000","3,000","3,000",5000/3000,,60,"장애인카드, 다자녀카드, 예술인카드 (의정부시민 20%}",4세미만,"5,000","2,000","3,000","3,000","5000(대학생, 군인, 유공자 3,000)",,60,"장애인카드, 다자녀카드, 예술인카드 (의정부시민 20%}의정부시민, 예술인패스, 다둥이카드",만 4세(48개월 미만) 유아,,,,,,,,,,1,4,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000117,문화시설,미술관,보름산미술관,경기,김포시,4157025324,고촌읍 신곡리,4157025300,고촌읍,4.15703E+11,경기 김포시 고촌읍 수기로 100-78,10129,다사347554,126.760888,37.5963723,사립,등록,031-986-2583,2009.05.30,Y,2010.03.19,경기-사립13-2010-03호,www.boroomsan.com,N,,N,2443,1081,299,140,,33,43,1200,연4회,5,268,9850,36.75373134,무료,무료,무료,무료,무료,,,,"단체 가이드 진행 인당 4,000원",무료,무료,무료,무료,무료,,,,"단체 가이드 진행 인당 4,000원",,,,,,,,,,2,1,,,,,2,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000118,문화시설,미술관,블루메미술관,경기,파주시,4148032022,탄현면 법흥리,4148032000,탄현면,4.14804E+11,경기 파주시 탄현면 헤이리마을길 59-30,10859,다사292769,126.6966333,37.7893254,사립,등록,031-944-6324,2013.04.05,Y,2013.08.12,경기-사립13-2013-19호,www.bmoca.or.kr,N,,N,1852,661,270.51,45,87,34,,,연2회,8,194,1815,9.355670103,,,,,,,,,,"5,000","4,000","4,000","4,000","5,000",20,,장애인 20% 할인,"만 36개월 미만 유아, 65세 이상 경로자",,,,,,,,,,2,4,,,,1,4,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000119,문화시설,미술관,서호미술관,경기,남양주시,4136025625,화도읍 금남리,4136025600,화도읍,4.13603E+11,경기 남양주시 화도읍 북한강로 1344,12193,다사868592,127.3515098,37.6327086,사립,등록,031-592-1865,2001.05.25,Y,2007.12.07,경기-사립13-2007-12호,www.seohoart.com,N,,N,3020,396,280,28,29,14,14,2000,,3,360,3231,8.975,,,,,,,,,,"5,000",,"4,000","4,000",,20,,경기도민. 군 경찰20%,문화가있는날. 전시연계체험프로그램 참여자 무료,,,,,,,,,,5,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000120,문화시설,미술관,선바위미술관,경기,과천시,4129010500,과천동,4129055000,과천동,4.12904E+11,경기 과천시 무네미길 34,13813,다사557392,126.9993028,37.4517726,사립,등록,02-507-8588,2004.12.20,Y,2004.08.15,경기-사립13-2004-06호,www.seonbawi.com,N,,N,2572,1539,742,72,124.16,40,,,,,100,,,"2,000",,,,,,,,군경.장애.고령(70세)미취학 무료,,,,,,,,,,,,,,,,,,,1,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000121,문화시설,미술관,설미재미술관,경기,가평군,4182031021,설악면 신천리,4182031000,설악면,4.18203E+11,경기 가평군 설악면 유명로 1454-38,12467,다사984623,127.482238,37.6608847,사립,등록,031-585-6276,2013.07.08,Y,2013.07.01,경기-사립13-2013-08호,www.artsm.kr,N,,N,11220,500.2,104,66,50,38,,139,연6회,15,300,960,3.2,"3,000",,"2,500","3,000","3,000",30,,경기도민 30%,"가평군민,7세미만 어린이,,국가유공자 및 장애인,,매월 마지막 수요일(경기도 문화의날)","3,000",,"2,500","3,000","3,000",30,,경기도민 30%,"가평군민,7세미만 어린이,,국가유공자 및 장애인,,매월 마지막 수요일(경기도 문화의날)",,,,,,,,,,3,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000122,문화시설,미술관,소다미술관,경기,화성시,4159012600,안녕동,4159057000,화산동,4.15904E+11,경기 화성시 효행로707번길 30,18362,다사561115,127.006088,37.2016201,사립,등록,070-8915-9127,2014.10.01,Y,2019.10.31,경기-사립13-2019-05호,www.museumsoda.org,Y,무료,Y,6563,657,499,41,42,20,,,연3회,3,209,12150,58.13397129,,,,,,,,,,"12,000","5,000",,"8,000","12,000",20,,,36개월 미만,,,,,,,,,,4,,3,3,3,,3,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000123,문화시설,미술관,소전미술관,경기,시흥시,4139010100,대야동,4139051000,대야동,4.13904E+11,경기 시흥시 소래산길 41,14902,다사368394,126.7855012,37.4519681,사립,등록,031-313-1211,1996.05.09,Y,1994.11.17,경기-사립13-1994-02호,www.sojeonmuseum.org,N,,N,3082,961.53,365,90,52.5,16,85,9410,연2회,2,298,8319,27.91610738,"1,000",-,500,500,"1,000",50,,문화의날 무료입장,"국가유공자,경로,장애우,5세이하","1,000",,500,500,"1,000",50,,문화의날 무료입장,"국가유공자,경로,장애우,5세이하",,,,,,,,,,1,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000124,문화시설,미술관,아트린뮤지움,경기,파주시,4148035028,광탄면 기산리,4148035000,광탄면,4.14804E+11,경기 파주시 광탄면 기산로186번길 59,10953,다사486750,126.9164736,37.7737719,사립,등록,031-946-6428,2020.01.30,Y,2019.12.30,경기-사립13-2019-06호,www.artrin.kr,N,,N,7759,1132,528,200,70,15,26,1765,연8회,5,311,2014,6.475884244,"4,000","3,000","2,000",,"2,000",2000원 할인,3000원 할인,문화N티켓(판매 임시 중지),,,,,,,,,문화N티켓(판매 임시 중지),만 6세 이하/소방관,,,,,,,,,,1,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000125,문화시설,미술관,아트센터 화이트블럭,경기,파주시,4148032022,탄현면 법흥리,4148032000,탄현면,4.14804E+11,경기 파주시 탄현면 헤이리마을길 72,10859,다사295768,126.6994019,37.7888933,사립,등록,031-942-4401,2014.04.01,Y,2014.04.01,경기-사립13-2014-01호,www.whiteblock.org,N,,N,1570,1498,617,117,60,30,100,,연6회,9,365,34888,95.58356164,"3,000",,"3,000","3,000","3,000",,,카페이용시 무료,,"3,000",,,"3,000","3,000",,,카페이용시 무료,,,,,,,,,,,5,,2,2,2,2,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000126,문화시설,미술관,안상철미술관,경기,양주시,4163025027,백석읍 기산리,4163025000,백석읍,4.16303E+11,경기 양주시 백석읍 권율로 905,11518,다사521755,126.9570517,37.7783849,사립,등록,031-874-0734,2008.07.24,Y,2013.09.13,경기-사립13-2013-14호,www.ahnsangchul.co.kr,N,,N,1501,609,280,201,64,19,,,연8회,3,297,1367,4.602693603,"3,000",-,"1,000","2,000","3,000",40-50,,문화가있는날 무료,65세 이상 노인 및 미취학아동,"3,000",,"1,000","2,000","3,000",40-50,,문화가있는날 무료,65세 이상 노인 및 미취학아동,,,,,,,,,,1,2,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000127,문화시설,미술관,안젤리미술관,경기,용인시 처인구,4146125627,이동읍 묵리,4146125600,이동읍,4.14613E+11,경기 용인시 처인구 이동읍 이원로 244,17132,다사761095,127.2313126,37.1845116,사립,등록,031-323-1968,2015.05.16,Y,2015.01.07,경기-사립13-2015-01호,www.ageliart.net,N,,Y,2990,859,298,99,198,33.057,100,15000,연10회,19,312,6500,20.83333333,"2,000","1,500","1,500",500,500,10,10,금액이 클 경우,장애인,"5,000","4,000","4,000","5,000","5,000",10,10,"예술인패스, 다둥이카드, 장애인,,문화의 날(50%) 할인 등","만 48개월 미만 유아, 국가보훈대상자, 기초수급자, 장애인(1~3급) 등",,,,,,,,,,1,1,,,,,2,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000128,문화시설,미술관,엄미술관,경기,화성시,4159025326,봉담읍 수기리,4159025300,봉담읍,4.15904E+11,경기 화성시 봉담읍 오궁길 37,18327,다사538119,126.9793812,37.2055371,사립,등록,031-222-9188,2015.09.17,Y,2015.09.17,경기-사립13-2015-06호,"http://www.ummuseum.com/,https://blog.naver.com/ummuseum_official",N,,N,936,397.65,258,33,38,28,20,,연3회,3,254,1881,7.405511811,,,,,,,,,,"5,000",,"5,000","5,000","5,000",20%(학생),,단체 할인은 10명이상일 경우 적용,"미취학, 유치부, 장애인",,,,,,,,,,3,1,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000129,문화시설,미술관,여주미술관,경기,여주시,4167011500,점봉동,4167051000,여흥동,4.16703E+11,경기 여주시 세종로 394-38,12653,라사122183,127.6375866,37.263535,사립,등록,031-884-8803,2019.05.28,Y,2020.02.04,경기-사립13-2020-01호,http://yeojuartmuseum.com/,N,,N,6407,1032,386,125,57.6,13.68,10,750,연4회,4,181,1800,9.944751381,"5,000","3,000","4,000","4,000","5,000",20,50,"만 65세 이상, 장애인, 국가유공자(50%), 여주시민(20%)",36개월 이하,"5,000","3,000","4,000","4,000","5,000",20,50,"만 65세 이상, 장애인, 국가유공자(50%), 여주시민(20%)",36개월 이하,,,,,,,,,,2,,1,1,1,,30,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000130,문화시설,미술관,영은미술관,경기,광주시,4161010200,쌍령동,4161054000,쌍령동,4.16103E+11,경기 광주시 청석로 300,12791,다사795349,127.268748,37.4135584,사립,등록,031-761-0137,2000.11.04,Y,2001.07.28,경기-사립13-2001-03호,www.youngeunmuseum.org,N,,N,62341,6372,1234,230,133,203,72,43000,연11회,10,209,5948,28.45933014,"8,000","4,000","6,000","6,000","8,000",25~33,50,"광주시민, 경로우대, 문화가 있는 날",개관기념일(11/4),"8,000","4,000","6,000","6,000","8,000",25~33,50,"광주시민, 경로우대, 문화가 있는 날",개관기념일(11/4),,,,,,,,,,6,,7,7,7,2,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000131,문화시설,미술관,유리섬미술관,경기,안산시 단원구,4127311200,대부남동,4127361000,대부동,4.12733E+11,경기 안산시 단원구 부흥로 254,15650,다사203138,126.6024191,37.2197546,사립,등록,032-885-6262,2012.06.29,Y,2012.12.31,경기-사립21-2012-13호,http://www.glassisland.co.kr/,N,,N,40974,1802,257,4358,419.79,62,27,,연3회,5,310,46756,150.8258065,"10,000","8,000","8,000","9,000","10,000",20,20,"장애인(3급이상),경로우대(66세이상)",유아(3세미만),,,,,,,,,,,,,,,,,,,,6,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000132,문화시설,미술관,이영미술관,경기,용인시 기흥구,4146311100,영덕동,4146351700,영덕2동,4.14633E+11,경기 용인시 기흥구 흥덕4로 63,16949,다사636198,127.0901115,37.2773063,사립,등록,031-213-8223,2001.06.11,Y,2001.06.11,경기-사립13-2001-02호,www.icamkorea.org,N,,N,24665,1703,732,234,234,20,380,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000133,문화시설,미술관,일지미술관,경기,가평군,4182034521,조종면 현리,4182034500,조종면,4.18203E+11,경기 가평군 조종면 운악청계로 140,12435,다사863814,127.3453796,37.8328103,사립,등록,031-585-0180,2007.05.01,Y,2013.07.30,경기-사립21-2013-10호,https://blog.naver.com/ilji-museum,N,,N,7180,168,84,12,84,,,,연3회,,350,300,0.857142857,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,2,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000134,문화시설,미술관,정문규미술관,경기,파주시,4148032025,탄현면 대동리,4148032000,탄현면,4.14803E+11,경기 파주시 탄현면 새오리로 199,10858,다사285782,126.6878917,37.8011939,사립,등록,031-945-3389,2021.02.23,Y,2009.06.12,경기-사립13-2010-04호,https://chungmunkyu.modoo.at/,N,,N,1299,926,362,32,195,32,34,330,연4회,9,250,2157,8.628,"3,000",,"2,000",,,30,50,,6세이하 어린이,"6,000",,"3,000",,,30,50,문화가 있는 날,,,,,,,,,,,2,,1,1,1,1,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000135,문화시설,미술관,종이미술관,경기,안산시 단원구,4127311200,대부남동,4127361000,대부동,4.12733E+11,경기 안산시 단원구 대남로 233,15649,다사180143,126.5759889,37.2245124,사립,등록,032-887-0606,2014.12.03,Y,2015.05.26,경기-사립13-2015-04호,www.종이미술관.com,N,,N,5196,595,519,38,96,50,,,연3회,31,317,22500,70.97791798,"7,000","4,000","4,000","4,000","7,000",20,20,,3세미만,"9,000","4,000","4,000","4,000","9,000",20,20,장애인,3세미만,,,,,,,,,,1,1,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000136,문화시설,미술관,죽포미술관,경기,여주시,4167038024,산북면 명품리,4167038000,산북면,4.16704E+11,경기 여주시 산북면 고촌길 26-10,12600,다사949345,127.4426381,37.4100311,사립,등록,010-5233-8650,2001.05.14,Y,2002.05.20,경기-사립21-2002-06호,www.jpmuseum.co.kr,N,,N,5111,543.62,1106,34,0,48,32,150권,연1회,,300,500,1.666666667,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,1,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000137,문화시설,미술관,콩세유미술관,경기,파주시,4148035026,광탄면 용미리,4148035000,광탄면,4.14804E+11,경기 파주시 광탄면 세류길 7,10955,다사452712,126.8790262,37.7389756,사립,등록,031-949-0654,2021.08.24,Y,2021.08.24,경기-사립13-2021-02호,conseilartmuseum.org,N,,N,1241,485,271,45,62,21,26,104,연4회,4,340,1260,3.705882353,"5,000",-,-,-,-,40,,,,"5,000",,-,-,-,40,,,,,,,,,,,,,3,1,2,2,2,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000138,문화시설,미술관,포마자동차디자인미술관,경기,고양시 덕양구,4128113200,향동동,4128166000,화전동,4.12813E+11,경기 고양시 덕양구 향뫼로 91,10546,다사467548,126.8964642,37.5918186,사립,등록,02-3158-4661,2016.03.15,Y,2016.06.27,경기-사립13-2016-04호,www.foma.kr,N,,N,2836,1482.86,626,26,130,166.74,51,2000,연2회,7,311,803,2.581993569,"10,000","5,000","5,000","7,000","10,000",20,,"20명 이상 1,000원 할인",4세 미만,,,,,,,,,,,,,,,,,,,2,1,,,,,4,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000139,문화시설,미술관,한강뮤지엄,경기,남양주시,4136025023,와부읍 팔당리,4136025000,와부읍,4.13604E+11,경기 남양주시 와부읍 경강로926번길 30,12277,다사767504,127.2366764,37.5534538,사립,등록,031-577-2977,2019.08.29,Y,2019.08.07,경기-사립13-2019-03호,http://hangangmuseum.com,N,,N,1200,1479.54,937,36,62.3,23.1,52,50,연3회,1,360,3500,9.722222222,"10,000",,"8,000","8,000","10,000",20명이상20%,,"나이트뮤지엄 20:00이후 입장 20%,동일 전시 입장시 20%",미취학 아동 무료,"10,000",무료,"8,000","8,000","10,000",20,20,"나이트뮤지엄 20:00이후 입장 20%,동일 전시 입장시 20%",미취학 아동 무료,,,,,,,,,,1,1,1,1,1,,1,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000140,문화시설,미술관,한국미술관,경기,용인시 기흥구,4146311300,마북동,4146357000,마북동,4.14633E+11,경기 용인시 기흥구 마북로 244-2,16891,다사673233,127.1319669,37.3089661,사립,등록,031-283-6418,1983.03.01,Y,1993.02.11,경기-사립13-1993-02호,www.hartm.com,N,,N,1649,743,539,54,83,15,83,4000,연5회,8,307,948,3.087947883,"3,000",-,700,"1,000","3,000",,,"용인시민 성인 1,000원 청소년이하 무료/문화가 있는날 무료입장","유아, 65세이상, 문화소외계층","3,000",,700,"1,000","3,000",,,"용인시민 성인 1,000원 청소년이하 무료/문화가 있는날 무료입장","유아, 65세이상, 문화소외계층",,,,,,,,,,3,,,,,,2,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000141,문화시설,미술관,한향림도자미술관,경기,파주시,4148032022,탄현면 법흥리,4148032000,탄현면,4.14804E+11,경기 파주시 탄현면 헤이리마을길 82-37,10859,다사296768,126.7011952,37.7889619,사립,등록,070-8872-0432,2018.12.17,Y,2018.12.17,경기-사립13-2018-02호,hhlceramicmuseum.modoo.at,N,,N,1690,1187,796,89,58,77,28,278,연2회,7,320,9172,28.6625,"5,000",,"3,000","3,000","5,000",33,50,문화가 있는 날,미취학 아동/65세 이상,"5,000",,"3,000","3,000","5,000",33,50,문화가 있는 날,미취학 아동/65세 이상,,,,,,,,,,1,1,1,1,1,1,2,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
